# timestamp tx ty tz qx qy qz qw
1641272689.9211426 -1.770182728767395 0.467805951833725 0.607164204120636 0.027151841670274734 0.024441109970211983 0.938589334487915 -0.34309685230255127
1641272689.9410725 -1.77021324634552 0.46761569380760193 0.6072928309440613 0.026895372197031975 0.025025106966495514 0.9384862780570984 -0.34335681796073914
1641272689.9656894 -1.770161747932434 0.46740394830703735 0.6074762344360352 0.02696109376847744 0.025436587631702423 0.9383475184440613 -0.34370049834251404
1641272689.9809165 -1.7699942588806152 0.4671775698661804 0.6076735854148865 0.027348941192030907 0.02540200762450695 0.9382593631744385 -0.3439130485057831
1641272690.0055726 -1.7698782682418823 0.4671338200569153 0.6077671647071838 0.026721885427832603 0.022427227348089218 0.9385728240013123 -0.34331321716308594
1641272690.0215101 -1.7694284915924072 0.466702938079834 0.6078191995620728 0.028211671859025955 0.025983082130551338 0.938189685344696 -0.34398993849754333
1641272690.0443168 -1.7690789699554443 0.46642622351646423 0.6076862215995789 0.027672426775097847 0.024689557030797005 0.9381638169288635 -0.3441994786262512
1641272690.0610397 -1.7688370943069458 0.4663103520870209 0.6078556180000305 0.030620602890849113 0.024479594081640244 0.9382575154304504 -0.34370914101600647
1641272690.0850663 -1.7685917615890503 0.4662148356437683 0.6079803109169006 0.03240408003330231 0.02199190855026245 0.9383490085601807 -0.34346386790275574
1641272690.1008801 -1.7682712078094482 0.4659353792667389 0.6078289151191711 0.03524760156869888 0.02268807776272297 0.9383950233459473 -0.3430125415325165
1641272690.1251864 -1.7680305242538452 0.46561887860298157 0.6074439287185669 0.03444258123636246 0.021555684506893158 0.9382211565971375 -0.3436424136161804
1641272690.141578 -1.768067479133606 0.46539726853370667 0.607412576675415 0.034060340374708176 0.020788434892892838 0.9386433362960815 -0.34257325530052185
1641272690.1612215 -1.7681723833084106 0.46521660685539246 0.6073197722434998 0.03409573435783386 0.02086271531879902 0.9387289881706238 -0.3423304855823517
1641272690.185391 -1.7683809995651245 0.4651314914226532 0.6074033975601196 0.03390646353363991 0.02135966718196869 0.9387639164924622 -0.34222283959388733
1641272690.201358 -1.7688008546829224 0.4652848243713379 0.6073670387268066 0.03160477802157402 0.0169932059943676 0.939153790473938 -0.34161749482154846
1641272690.2211375 -1.7691125869750977 0.4651567041873932 0.6072096824645996 0.030168185010552406 0.01743314042687416 0.9390727281570435 -0.34194791316986084
1641272690.24142 -1.7694368362426758 0.46504008769989014 0.6069926023483276 0.02991916425526142 0.018851621076464653 0.9388766288757324 -0.34243273735046387
1641272690.2658677 -1.7697545289993286 0.46494370698928833 0.606741726398468 0.02941073104739189 0.020090194419026375 0.9386777281761169 -0.3429512679576874
1641272690.281896 -1.7698765993118286 0.4646870791912079 0.6065414547920227 0.030250508338212967 0.023391660302877426 0.9382038712501526 -0.3439640402793884
1641272690.3053455 -1.7700854539871216 0.4647042155265808 0.6062090396881104 0.02996097318828106 0.023566557094454765 0.938025951385498 -0.3444622755050659
1641272690.3215277 -1.770281434059143 0.46456199884414673 0.6060642004013062 0.02840178646147251 0.023925958201289177 0.9383099675178528 -0.343795508146286
1641272690.3413951 -1.7704781293869019 0.4644908010959625 0.6057606935501099 0.027128273621201515 0.023583345115184784 0.9384133815765381 -0.34363970160484314
1641272690.365533 -1.7705754041671753 0.4642930328845978 0.6053397059440613 0.026302995160222054 0.024713587015867233 0.9384210109710693 -0.34360355138778687
1641272690.3814847 -1.7706544399261475 0.4641769528388977 0.6050155758857727 0.026249568909406662 0.024901162832975388 0.9384467601776123 -0.34352371096611023
1641272690.4056602 -1.7707014083862305 0.4640728831291199 0.6047865748405457 0.026138875633478165 0.023974694311618805 0.9384794235229492 -0.34350892901420593
1641272690.4211478 -1.7707375288009644 0.4639313220977783 0.6046174168586731 0.0262898076325655 0.0234251469373703 0.938442051410675 -0.3436373770236969
1641272690.4456584 -1.7708678245544434 0.4637228846549988 0.6044290661811829 0.027463071048259735 0.02205073833465576 0.9383237361907959 -0.3439595401287079
1641272690.4611335 -1.771013855934143 0.46366173028945923 0.6043258905410767 0.027746088802814484 0.02088826522231102 0.938287079334259 -0.3441092371940613
1641272690.4852178 -1.77113938331604 0.4636072814464569 0.6042094826698303 0.027615228667855263 0.020491784438490868 0.9383566975593567 -0.3439537286758423
1641272690.5012732 -1.7712533473968506 0.46360108256340027 0.6041537523269653 0.027461130172014236 0.020531076937913895 0.9384593367576599 -0.3436835706233978
1641272690.5251505 -1.771372675895691 0.46365848183631897 0.6040855050086975 0.028591154143214226 0.021801317110657692 0.938626766204834 -0.34305548667907715
1641272690.5409806 -1.771570086479187 0.4636968672275543 0.6040558218955994 0.02791716158390045 0.021835748106241226 0.9387633800506592 -0.34273484349250793
