# timestamp tx ty tz qx qy qz qw
1540821387.51798 7.68223385691056 0.13440391298022 -0.770910945114706 -0.256935821880819 -0.665714775571433 0.649657133116714 0.262208753497813
1540821387.51998 7.68227258509063 0.134397287184675 -0.770876957850845 -0.256934670201859 -0.665723012257449 0.649645542442179 0.262217687016224
1540821387.52198 7.68231095033807 0.134390640252507 -0.770842904654608 -0.256933714954212 -0.665729448816049 0.649635756156657 0.262226526922195
1540821387.52398 7.6823489778309 0.134383961788439 -0.770808817461993 -0.256932929821084 -0.665734247641954 0.649627624948508 0.262235256961981
1540821387.52598 7.68238669101142 0.134377241986487 -0.770774726405349 -0.256932290253701 -0.665737562873816 0.649621006624475 0.26224386238008
1540821387.52798 7.68242411163838 0.13437047161941 -0.770740659852383 -0.256931773423787 -0.665739540591088 0.649615765951802 0.262252329876645
1540821387.52998 7.6824612598393 0.134363642028166 -0.77070664444516 -0.256931358175817 -0.665740319010382 0.649611774499844 0.262260647564688
1540821387.53198 7.68249815416258 0.13435674511137 -0.770672705139112 -0.256931024979099 -0.665740028681367 0.649608910481233 0.262268804927134
1540821387.53398 7.68253481162979 0.134349773314746 -0.770638865242039 -0.256930755879667 -0.665738792682268 0.649607058592649 0.262276792773713
1540821387.53598 7.68257124778787 0.134342719620584 -0.770605146453113 -0.256930534452032 -0.665736726814999 0.649606109855233 0.26228460319774
1540821387.53798 7.68260747676134 0.134335577537193 -0.770571568901884 -0.256930345750773 -0.665733939799989 0.649605961454709 0.262292229532778
1540821387.53998 7.68264351130453 0.13432834108836 -0.770538151187284 -0.256930176262011 -0.66573053347074 0.649606516581236 0.262299666309223
1540821387.54198 7.68267936285381 0.134321004802801 -0.770504910416627 -0.256930013854747 -0.66572660296814 0.649607684269033 0.262306909210804
1540821387.54398 7.68271504157981 0.134313563703618 -0.77047186224462 -0.256929847732107 -0.665722236934591 0.649609379235815 0.262313955031027
1540821387.54598 7.6827505564396 0.134306013297755 -0.770439020912362 -0.25692966838248 -0.665717517707949 0.649611521722064 0.262320801629572
1540821387.54798 7.68278591522895 0.134298349565452 -0.770406399286348 -0.256929467530568 -0.665712521515334 0.649614037330157 0.262327447888644
1540821387.54998 7.68282112463455 0.1342905689497 -0.770374008897478 -0.256929238088362 -0.665707318666814 0.649616856863394 0.262333893669307
1540821387.55198 7.6828561902862 0.134282668345697 -0.770341859980055 -0.25692897410604 -0.665701973748998 0.649619916164927 0.262340139767782
1540821387.55398 7.6828911168091 0.134274645090301 -0.770309961510794 -0.2569286707228 -0.665696545818544 0.64962315595662 0.262346187871739
1540821387.55598 7.68292590787595 0.13426649695149 -0.770278321247822 -0.256928324117648 -0.665691088595614 0.649626521677855 0.262352040516583
1540821387.55798 7.68296056625926 0.134258222117812 -0.770246945769688 -0.256927931460121 -0.665685650657275 0.649629963324294 0.262357701041729
1540821387.55998 7.6829950938836 0.134249819187842 -0.770215840514359 -0.256927490860971 -0.665680275630877 0.64963343528662 0.26236317354688
1540821387.56198 7.6830294918777 0.134241287159637 -0.770185009818232 -0.256927001322814 -0.665675002387401 0.64963689618926 0.26236846284831
1540821387.56398 7.68306376062676 0.134232625420193 -0.770154456955133 -0.256926462690735 -0.665669865234801 0.649640308729092 0.262373574435153
1540821387.56598 7.68309789982469 0.134223833734898 -0.770124184175322 -0.256925875602873 -0.665664894111331 0.649643639514166 0.262378514425696
1540821387.56798 7.68313190852622 0.134214912236987 -0.7700941927445 -0.256925241440967 -0.665660114778892 0.649646858902421 0.262383289523688
1540821387.56998 7.68316578519924 0.134205861416998 -0.770064482982811 -0.25692456228089 -0.665655549016363 0.649649940840418 0.262387906974651
1540821387.57198 7.68319952777698 0.134196682112229 -0.770035054303843 -0.256923840843159 -0.665651214812966 0.649652862702088 0.26239237452221
1540821387.57398 7.68323313371014 0.134187375496189 -0.770005905253639 -0.256923080443423 -0.665647126561626 0.649655605127498 0.262396700364423
1540821387.57598 7.68326660001929 0.134177943068055 -0.769977033549697 -0.256922284942946 -0.665643295252361 0.649658151861635 0.262400893110139
1540821387.57798 7.68329992334691 0.13416838664213 -0.769948436119971 -0.256921458699063 -0.665639728665681 0.649660489593217 0.262404961735341
1540821387.57998 7.68333310000973 0.134158708337293 -0.769920109141884 -0.256920606515642 -0.66563643156601 0.64966260779352 0.262408915539519
1540821387.58198 7.68336612605088 0.134148910566459 -0.769892048081322 -0.256919733593523 -0.665633405895123 0.649664498555229 0.262412764102044
1540821387.58398 7.68339899729219 0.134138996026031 -0.769864247731647 -0.25691884548095 -0.665630650965603 0.649666156431313 0.262416517238545
1540821387.58598 7.6834317093863 0.134128967685355 -0.769836702252694 -0.256917948024006 -0.665628163654317 0.649667578273915 0.262420184957299
1540821387.58798 7.68346425786897 0.134118828776179 -0.76980940520978 -0.256917047317025 -0.665625938595899 0.649668763073267 0.262423777415617
1540821387.58998 7.68349663821126 0.134108582782103 -0.769782349612705 -0.256916149653019 -0.66562396837626 0.649669711796615 0.262427304876246
1540821387.59198 7.68352884587175 0.134098233428038 -0.76975552795476 -0.256915261474078 -0.6656222437261 0.649670427227169 0.262430777663763
1540821387.59398 7.68356087634879 0.134087784669658 -0.769728932251725 -0.25691438932178 -0.665620753714436 0.649670913803058 0.26243420612097
1540821387.59598 7.68359272523267 0.134077240682858 -0.76970255408088 -0.256913539787593 -0.665619485942139 0.649671177456303 0.262437600565302
1540821387.59798 7.68362438825791 0.13406660585321 -0.769676384620004 -0.256912719463266 -0.665618426735479 0.649671225451798 0.26244097124522
1540821387.59998 7.68365586135539 0.134055884765412 -0.769650414686382 -0.256911934891227 -0.665617561339671 0.6496710662263 0.262444328296607
1540821387.60198 7.68368714070465 0.13404508219275 -0.769624634775807 -0.256911192514965 -0.665616874112434 0.649670709227422 0.262447681699172
1540821387.60398 7.68371822278607 0.134034203086551 -0.769599035101587 -0.256910498629416 -0.665616348717539 0.649670164752636 0.262451041232834
1540821387.60598 7.68374910443311 0.134023252565636 -0.769573605633546 -0.256909859331333 -0.665615968318376 0.64966944378828 0.262454416434117
1540821387.60798 7.68377978288446 0.134012235905777 -0.769548336137029 -0.256909280469669 -0.6656157157715 0.649668557848557 0.26245781655254
1540821387.60998 7.68381025583639 0.134001158529153 -0.769523216211908 -0.256908767595933 -0.665615573820196 0.64966751881455 0.262461250506996
1540821387.61198 7.68384052149489 0.133990025993803 -0.769498235331585 -0.256908325914553 -0.665615525288027 0.649666338773226 0.262464726842136
1540821387.61398 7.68387057862784 0.133978843983084 -0.769473382881995 -0.256907960233232 -0.665615553272387 0.649665029856443 0.262468253684747
1540821387.61598 7.68390042661735 0.133967618295121 -0.76944864820061 -0.256907674913295 -0.665615641338046 0.649663604079957 0.262471838700131
1540821387.61798 7.68393006551188 0.133956354832269 -0.769424020615448 -0.256907473820025 -0.665615773710698 0.649662073182425 0.262475489048476
1540821387.61998 7.68395949607782 0.13394505959057 -0.769399489483816 -0.256907360273588 -0.665615935468654 0.64966044846587 0.262479211341718
1540821387.62198 7.6839887198327 0.13393373864941 -0.769375044224522 -0.256907337015327 -0.665616112686561 0.649658740674081 0.262483011613117
1540821387.62398 7.6840177390321 0.133922398161655 -0.769350674333438 -0.256907406213071 -0.665616292457332 0.649656959967313 0.262486895319093
1540821387.62598 7.68404655663833 0.133911044343984 -0.76932636939253 -0.256907569481826 -0.665616462866101 0.649655115934924 0.262490867353783
1540821387.62798 7.68407517628825 0.133899683467223 -0.76930211907862 -0.256907827905043 -0.665616612962328 0.649653217609479 0.262494932064073
1540821387.62998 7.6841036022613 0.133888321846686 -0.769277913172162 -0.256908182055902 -0.665616732731906 0.649651273480836 0.262499093264649
1540821387.63198 7.68413183944739 0.133876965832507 -0.769253741566011 -0.256908632018572 -0.665616813069263 0.649649291510252 0.26250335425303
1540821387.63398 7.68415989331481 0.133865621799984 -0.769229594274188 -0.256909177409493 -0.665616845749468 0.649647279144473 0.262507717824618
1540821387.63598 7.6841877698782 0.13385429613991 -0.769205461440656 -0.256909817398638 -0.665616823400333 0.649645243329834 0.262512186287738
1540821387.63798 7.68421547566644 0.133842995248915 -0.769181333348087 -0.256910550730781 -0.665616739474517 0.649643190526355 0.262516761478686
1540821387.63998 7.68424301769061 0.133831725519799 -0.769157200426629 -0.256911375746769 -0.665616588221626 0.649641126721838 0.262521444776776
1540821387.64198 7.68427040341191 0.133820493331873 -0.769133053262683 -0.256912290404782 -0.66561636466032 0.649639057445967 0.262526237119385
1540821387.64398 7.68429764070954 0.133809305041295 -0.769108882607666 -0.256913292301599 -0.665616064550417 0.649636987784411 0.262531139017006
1540821387.64598 7.6843247378487 0.133798166971407 -0.769084679386784 -0.256914378693863 -0.66561568436499 0.649634922392917 0.2625361505683
1540821387.64798 7.68435170344851 0.133787085403071 -0.769060434707802 -0.256915546519344 -0.66561522126248 0.649632865511422 0.262541271475144
1540821387.64998 7.68437854644991 0.133776066565008 -0.769036139869812 -0.256916792418196 -0.665614673058796 0.649630820978148 0.262546501057689
1540821387.65198 7.68440527608356 0.133765116624137 -0.769011786372004 -0.256918112754226 -0.66561403819942 0.649628792243708 0.262551838269416
1540821387.65398 7.68443190183782 0.133754241675906 -0.768987365922438 -0.256919503636148 -0.665613315731511 0.649626782385215 0.262557281712185
1540821387.65598 7.68445843342672 0.133743447734637 -0.768962870446809 -0.256920960938846 -0.665612505276014 0.649624794120383 0.262562829651303
1540821387.65798 7.68448488075776 0.133732740723858 -0.76893829209722 -0.256922480324631 -0.665611606999763 0.649622829821634 0.262568480030571
1540821387.65998 7.68451125389995 0.133722126466643 -0.768913623260954 -0.256924057264504 -0.665610621587588 0.649620891530211 0.262574230487352
1540821387.66198 7.68453756305169 0.133711610675946 -0.768888856569237 -0.256925687059409 -0.665609550214421 0.649618980970277 0.262580078367622
1540821387.66398 7.6845638185087 0.133701198944942 -0.768863984906015 -0.256927364861496 -0.665608394517398 0.649617099563031 0.262586020741042
1540821387.66598 7.68459003063198 0.133690896737364 -0.76883900141672 -0.256929085695376 -0.665607156567972 0.649615248440814 0.262592054416003
1540821387.66798 7.68461620981572 0.133680709377836 -0.76881389951704 -0.256930844479379 -0.66560583884401 0.649613428461218 0.262598175954703
1540821387.66998 7.68464236645517 0.133670642042214 -0.768788672901691 -0.256932636046811 -0.665604444201906 0.649611640221194 0.262604381688194
1540821387.67198 7.68466851091471 0.133660699747925 -0.768763315553185 -0.256934455167213 -0.665602975848681 0.649609884071163 0.262610667731451
1540821387.67398 7.68469465349562 0.133650887344298 -0.768737821750598 -0.256936296567618 -0.665601437314085 0.649608160129123 0.262617029998431
1540821387.67598 7.68472080440409 0.133641209502908 -0.768712186078344 -0.256938154953802 -0.665599832422707 0.649606468294761 0.262623464217132
1540821387.67798 7.68474697371919 0.133631670707909 -0.768686403434944 -0.256940025031553 -0.665598165266074 0.649604808263555 0.262629965944655
1540821387.67998 7.68477317136071 0.133622275246373 -0.768660469041792 -0.256941901527919 -0.665596440174753 0.649603179540885 0.262636530582261
1540821387.68198 7.68479940705711 0.133613027198626 -0.76863437845193 -0.256943779212468 -0.665594661690452 0.649601581456138 0.262643153390435
1540821387.68398 7.68482569031351 0.133603930428586 -0.768608127558813 -0.256945652918546 -0.665592834538123 0.649600013176817 0.262649829503938
1540821387.68598 7.68485203037952 0.133594988574103 -0.768581712605083 -0.256947517564536 -0.665590963598061 0.649598473722639 0.26265655394687
1540821387.68798 7.6848784362173 0.133586205037289 -0.768555130191337 -0.25694936817512 -0.665589053877998 0.649596961979643 0.262663321647726
1540821387.68998 7.68490491646932 0.133577582974864 -0.768528377284896 -0.256951199902527 -0.665587110485208 0.649595476714292 0.262670127454448
1540821387.69198 7.68493147942645 0.133569125288488 -0.768501451228576 -0.256953008047807 -0.665585138598599 0.649594016587568 0.262676966149486
1540821387.69398 7.68495813299579 0.133560834615098 -0.768474349749457 -0.25695478808208 -0.665583143440811 0.649592580169079 0.26268383246485
1540821387.69598 7.68498488466864 0.133552713317247 -0.768447070967656 -0.256956535667803 -0.665581130250309 0.649591165951151 0.262690721097161
1540821387.69798 7.6850117414884 0.133544763473443 -0.76841961340509 -0.256958246680029 -0.665579104253481 0.649589772362925 0.262697626722707
1540821387.69998 7.6850387100185 0.133536986868482 -0.768391975994255 -0.25695991722767 -0.665577070636725 0.649588397784453 0.262704544012493
1540821387.70198 7.6850657963104 0.133529384983789 -0.768364158086985 -0.256961543674763 -0.66557503451855 0.649587040560786 0.262711467647291
1540821387.70398 7.68509300587142 0.133521958987753 -0.768336159463235 -0.256963122661729 -0.665573000921659 0.64958569901607 0.262718392332692
1540821387.70598 7.6851203436327 0.133514709726064 -0.768307980339836 -0.256964651126643 -0.665570974745047 0.649584371467631 0.262725312814151
1540821387.70798 7.68514781391717 0.133507637712052 -0.768279621379279 -0.256966126326499 -0.665568960736089 0.649583056240063 0.262732223892037
1540821387.70998 7.68517542040744 0.133500743117026 -0.768251083698473 -0.256967545858477 -0.66556696346263 0.649581751679313 0.262739120436682
1540821387.71198 7.68520316611372 0.133494025760604 -0.768222368877524 -0.256968907681212 -0.665564987285076 0.649580456166764 0.262745997403424
1540821387.71398 7.68523105334178 0.133487485101059 -0.768193478968499 -0.256970210136065 -0.665563036328482 0.649579168133319 0.262752849847654
1540821387.71598 7.68525908366087 0.133481120225651 -0.768164416504198 -0.256971451968392 -0.665561114454644 0.649577886073475 0.262759672939865
1540821387.71798 7.68528725787162 0.133474929840966 -0.768135184506923 -0.256972632348819 -0.665559225234186 0.649576608559406 0.262766461980688
1540821387.71998 7.68531557597452 0.133468912263451 -0.768105786497029 -0.25697375089417 -0.665557371918981 0.649575334254894 0.262773212415806
1540821387.72198 7.68534403715187 0.133463065415153 -0.7680762264957 -0.256974807679456 -0.665555557423089 0.649574061925511 0.262779919847274
1540821387.72398 7.68537263978391 0.133457386832646 -0.768046509013093 -0.256975803227158 -0.665553784325337 0.649572790439295 0.262786580035752
1540821387.72598 7.68540138147856 0.133451873681156 -0.768016639030713 -0.256976738487571 -0.665552054880428 0.649571518763673 0.262793188899155
1540821387.72798 7.68543025910158 0.133446522768892 -0.767986621983563 -0.256977614818794 -0.665550371030369 0.649570245962245 0.262799742511158
1540821387.72998 7.68545926880676 0.133441330561372 -0.767956463742296 -0.256978433966738 -0.665548734415912 0.649568971191565 0.262806237099716
1540821387.73198 7.68548840606616 0.133436293195749 -0.76792617059537 -0.256979198045121 -0.665547146387988 0.649567693697921 0.262812669045572
1540821387.73398 7.68551766570025 0.133431406495138 -0.767895749231197 -0.256979909515465 -0.665545608019144 0.649566412814113 0.262819034880766
1540821387.73598 7.68554704190815 0.133426665982945 -0.767865206720298 -0.256980571167105 -0.665544120114983 0.649565127956234 0.262825331287155
